item_id user_id rating date
3 112018 80 2021-05-10
3 112037 60 2016-02-01
3 112085 60 2016-02-03
3 112092 90 2022-02-17
3 112117 70 2016-02-04
3 112125 70 2016-02-15
3 112180 80 2018-07-24
3 112273 80 2016-05-21
3 112310 50 2016-02-09
3 112349 80 2020-02-10
3 112430 76 2017-01-19
3 112461 90 2016-03-19
3 112528 80 2017-08-02
3 112582 90 2016-02-15
3 112654 70 2016-04-02
3 112713 70 2016-02-18
3 112764 90 2016-02-20
3 112885 100 2016-02-23
3 112939 90 2016-02-23
3 113045 70 2016-02-26
3 113063 80 2016-02-26
3 113068 80 2016-07-25
3 113071 60 2021-08-15
3 113079 60 2016-02-26
3 113090 60 2018-09-10
3 113123 90 2021-08-22
3 113215 80 2021-11-02
3 113303 80 2021-02-26
3 113321 70 2016-03-03
3 113327 83 2016-03-31
3 113489 75 2021-05-02
3 113576 60 2016-03-08
3 113616 55 2021-04-03
3 113657 80 2016-03-29
3 113666 90 2021-03-10
3 113701 75 2017-12-15
3 113741 86 2017-07-22
3 113803 100 2016-05-21
3 113937 100 2016-09-24
3 114194 90 2016-03-25
3 114196 80 2016-03-25
3 114205 70 2016-03-26
3 114275 70 2016-03-27
3 114516 90 2016-09-04
3 114529 80 2022-01-03
3 114696 80 2022-06-24
3 114707 70 2017-10-11
3 114729 80 2016-04-08
3 114731 100 2023-06-18
3 114835 70 2016-04-11
3 114865 80 2016-09-22
3 114896 60 2018-01-04
3 115012 80 2022-04-28
3 115038 100 2016-04-17
3 115185 90 2017-06-05
3 115243 80 2016-08-15
3 115333 80 2016-04-25
3 115360 70 2016-04-25
3 115371 80 2017-11-05
3 115378 80 2016-04-26
3 115391 40 2022-04-01
3 115475 78 2020-01-11
3 115482 70 2016-04-29
3 115502 80 2016-04-29
3 115507 70 2018-10-23
3 115520 90 2019-05-31
3 115529 70 2022-06-28
3 115590 90 2022-02-18
3 115640 55 2021-03-09
3 115694 90 2016-05-03
3 115703 64 2016-09-06
3 115740 85 2018-12-26
3 115757 100 2022-02-15
3 115810 100 2016-09-13
3 115841 100 2017-11-17
3 116015 80 2016-05-11
3 116058 82 2022-05-01
3 116101 90 2016-05-14
3 116278 70 2016-05-19
3 116306 78 2022-01-03
3 116361 70 2016-05-21
3 116405 90 2021-09-27
3 116422 90 2016-05-23
3 116475 70 2016-05-25
3 116696 70 2022-08-29
3 116785 70 2016-06-02
3 116826 90 2016-06-04
3 116850 90 2016-06-04
3 117034 86 2021-12-27
3 117167 80 2016-06-13
3 117327 80 2017-04-27
3 117395 80 2016-06-29
3 117442 80 2017-10-06
3 117486 86 2018-03-31
3 117531 80 2018-03-30
3 117652 80 2016-07-02
3 117654 70 2017-12-20
3 117797 80 2023-01-21
3 117834 90 2016-06-29
3 117862 70 2016-07-01
3 118085 70 2016-07-04
3 118094 80 2021-09-30
3 118128 70 2016-07-05
3 118129 70 2023-01-02
3 118277 90 2016-07-09
3 118314 70 2022-12-12
3 118318 100 2017-02-06
3 118358 70 2017-06-18
3 118400 90 2016-07-12
3 118434 60 2018-09-20
3 118445 60 2016-07-13
3 118512 90 2016-07-14
3 118579 90 2016-07-16
3 118595 41 2017-10-10
3 118673 80 2016-07-18
3 118730 80 2020-02-10
3 118754 60 2020-03-11
3 118822 80 2016-07-21
3 118910 60 2016-08-20
3 118938 80 2018-04-30
3 118997 65 2022-02-07
3 119105 80 2022-08-17
3 119140 100 2016-07-29
3 119296 70 2017-07-10
3 119351 100 2016-08-03
3 119418 90 2022-11-26
3 119703 40 2023-06-14
3 119872 90 2016-08-17
3 119907 20 2016-08-17
3 119921 80 2017-02-21
3 120031 65 2022-10-29
3 120116 80 2022-05-10
3 120177 70 2017-10-10
3 120199 60 2016-08-26
3 120210 100 2016-10-30
3 120232 80 2018-09-19
3 120244 80 2018-04-30
3 120269 64 2020-09-07
3 120394 90 2016-08-30
3 120470 70 2018-03-25
3 120496 60 2018-12-21
3 120506 90 2016-09-30
3 120525 80 2016-09-02
3 120545 80 2016-09-02
3 120589 90 2016-09-03
3 120615 100 2016-12-02
3 120702 80 2016-09-19
3 120725 70 2016-12-29
3 120771 90 2020-05-29
3 120782 90 2016-09-09
3 120794 40 2021-09-26
3 120820 70 2022-07-22
3 120833 90 2016-09-11
3 120930 90 2016-09-14
3 120970 70 2016-12-31
3 120996 60 2016-09-19
3 121078 75 2022-03-30
3 121098 70 2017-07-04
3 121105 60 2017-05-13
3 121218 90 2020-11-24
3 121329 80 2016-09-24
3 121384 60 2016-10-03
3 121396 80 2016-09-25
3 121436 80 2016-09-28
3 121489 70 2016-09-28
3 121524 80 2016-09-29
3 121632 70 2017-11-12
3 121697 70 2017-08-07
3 121709 90 2017-09-16
3 121746 70 2017-07-15
3 121807 80 2016-10-12
3 121903 70 2022-10-14
3 122021 80 2017-05-02
3 122096 80 2016-10-16
3 122127 80 2019-04-10
3 122231 80 2016-10-19
3 122267 80 2021-07-07
3 122269 80 2016-10-21
3 122298 70 2019-09-09
3 122343 80 2022-04-11
3 122385 80 2016-10-23
3 122386 80 2016-10-23
3 122412 80 2016-12-20
3 122470 90 2017-01-25
3 122472 90 2016-11-25
3 122523 95 2016-10-27
3 122530 80 2016-10-27
3 122646 85 2019-10-28
3 122702 80 2022-08-15
3 122756 70 2017-02-25
3 122798 50 2016-11-06
3 122804 80 2016-11-04
3 122823 80 2018-05-27
3 122956 80 2017-12-09
3 123324 80 2018-02-16
3 123415 50 2020-07-02
3 123484 80 2021-05-04
3 123596 60 2016-11-28
3 123720 70 2016-12-03
3 123820 80 2019-05-29
3 123930 10 2016-12-08
3 123933 60 2016-12-08
3 124019 60 2021-02-07
3 124071 70 2016-12-29
3 124096 80 2020-12-21
3 124099 80 2020-12-17
3 124378 60 2019-04-04
3 124426 80 2021-06-13
3 124513 70 2020-06-18
3 124561 90 2016-12-24
3 124574 80 2021-12-13
3 124761 90 2020-10-20
3 124799 60 2017-05-14
3 124868 70 2020-05-03
3 125062 80 2018-01-08
3 125169 80 2017-01-05
3 125219 85 2021-12-28
3 125305 80 2017-01-08
3 125406 60 2017-01-10
3 125504 90 2021-01-24
3 125656 80 2017-01-15
3 125660 80 2017-01-15
3 125733 90 2017-01-16
3 125774 85 2021-07-20
3 125825 40 2018-10-31
3 126021 90 2017-01-22
3 126039 80 2017-05-07
3 126072 80 2017-01-24
3 126095 80 2021-08-20
3 126100 70 2022-04-04
3 126181 80 2019-09-10
3 126184 76 2017-08-22
3 126202 99 2017-01-26
3 126282 100 2022-06-29
3 126335 80 2017-01-29
3 126423 80 2017-02-20
3 126484 80 2017-12-27
3 126580 87 2019-02-03
3 126735 90 2017-02-06
3 126825 80 2022-12-29
3 126876 100 2019-04-20
3 127078 80 2017-02-13
3 127158 70 2022-03-26
3 127196 80 2021-01-30
3 127211 90 2018-01-02
3 127238 90 2022-03-02
3 127360 60 2017-02-18
3 127369 80 2017-02-18
3 127438 90 2021-04-29
3 127441 98 2020-07-06
3 127915 70 2020-05-27
3 127932 80 2021-05-03
3 127937 80 2017-03-01
3 128042 80 2022-01-09
3 128044 90 2021-04-01
3 128192 70 2020-02-20
3 128284 80 2017-03-09
3 128478 90 2021-03-28
3 128536 40 2022-10-10
3 128546 88 2017-12-18
3 128617 90 2017-03-17
3 128671 75 2020-06-10
3 128690 90 2017-03-23
3 128705 80 2017-03-19
3 128745 80 2019-04-20
3 128801 90 2017-03-22
3 128815 70 2019-05-11
3 128849 90 2018-05-17
3 128886 70 2020-06-20
3 128904 100 2017-10-07
3 128957 90 2017-08-01
3 129004 70 2018-12-14
3 129035 60 2017-03-28
3 129144 80 2021-03-03
3 129192 70 2017-06-01
3 129437 87 2017-12-20
3 129529 80 2017-04-09
3 129728 80 2017-04-13
3 129760 80 2017-04-15
3 129788 80 2020-06-13
3 129909 70 2017-04-17
3 129912 80 2017-07-25
3 129933 70 2017-04-18
3 130069 70 2018-02-07
3 130291 90 2019-04-30
3 130526 70 2018-10-01
3 130552 80 2018-09-02
3 130557 80 2018-06-11
3 130702 70 2020-02-14
3 130725 70 2017-09-06
3 130757 85 2021-08-08
3 130781 80 2017-06-01
3 130861 90 2017-05-10
3 131007 75 2017-05-13
3 131047 83 2020-02-04
3 131225 100 2017-05-18
3 131247 75 2017-12-05
3 131306 80 2020-11-15
3 131387 80 2019-01-28
3 131403 70 2017-05-23
3 131411 80 2017-05-30
3 131432 80 2017-11-30
3 131531 70 2017-05-26
3 131603 70 2017-05-29
3 131843 60 2020-06-05
3 131966 50 2019-09-27
3 132064 70 2022-12-09
3 132096 80 2019-11-24
3 132135 90 2017-09-28
3 132219 95 2021-03-09
3 132314 70 2022-10-21
3 132332 60 2017-06-14
3 132346 75 2023-02-05
3 132471 80 2022-03-01
3 132610 80 2017-06-20
3 132619 90 2017-06-20
3 132636 80 2017-06-20
3 132666 70 2018-03-02
3 132797 70 2017-06-24
3 132971 92 2022-01-14
3 133039 80 2017-06-30
3 133080 82 2018-06-07
3 133093 80 2017-07-01
3 133200 80 2020-03-16
3 133231 70 2017-07-04
3 133399 80 2022-01-16
3 133404 60 2020-08-18
3 133595 70 2020-06-16
3 133596 80 2017-07-12
3 133656 70 2018-02-28
3 133684 80 2017-07-14
3 133920 65 2017-07-19
3 133991 80 2019-06-08
3 134117 80 2017-07-23
3 134159 45 2017-08-08
3 134394 70 2022-03-28
3 134422 80 2018-01-10
3 134431 90 2020-06-10
3 134455 70 2017-07-31
3 134640 80 2021-09-30
3 134746 90 2017-08-07
3 134767 95 2020-04-12
3 134772 90 2019-04-20
3 134783 90 2019-01-10
3 134792 77 2022-12-14
3 134796 50 2017-09-24
3 134826 90 2017-08-08
3 134998 80 2017-08-28
3 135107 90 2017-08-16
3 135286 100 2017-10-14
3 135328 75 2017-08-21
3 135371 19 2018-05-31
3 135392 80 2021-03-22
3 135404 60 2017-12-07
3 135472 80 2019-11-22
3 135474 90 2020-08-31
3 135571 76 2018-03-03
3 135627 70 2021-07-21
3 135643 70 2017-08-29
3 135646 80 2018-06-17
3 135660 70 2017-09-27
3 135672 80 2018-07-01
3 135678 90 2019-01-15
3 135766 60 2021-09-28
3 135991 68 2021-10-24
3 136252 80 2020-02-08
3 136542 90 2017-10-05
3 136606 70 2020-06-25
3 136648 70 2017-09-23
3 136739 60 2021-09-21
3 136764 85 2020-09-06
3 137081 80 2022-06-19
3 137190 60 2017-10-06
3 137444 80 2017-10-14
3 137467 70 2020-06-05
3 137511 90 2022-05-30
3 137584 50 2020-09-11
3 137611 60 2017-10-15
3 137686 80 2019-09-19
3 137720 60 2017-10-17
3 137801 90 2017-10-19
3 137810 90 2017-10-19
3 137899 100 2022-10-19
3 137946 90 2017-10-22
3 137975 70 2021-02-24
3 138008 80 2019-03-21
3 138219 85 2017-10-28
3 138284 60 2017-10-30
3 138342 70 2021-02-08
3 138346 80 2017-10-31
3 138389 90 2018-07-15
3 138394 70 2019-06-04
3 138517 80 2022-07-10
3 138532 87 2020-05-29
3 138585 90 2017-11-05
3 138618 100 2017-11-06
3 138623 70 2023-02-24
3 138640 20 2018-01-01
3 138668 90 2018-06-12
3 138670 90 2022-02-25
3 138702 71 2022-03-06
3 138708 60 2020-06-05
3 138863 80 2017-11-22
3 138868 90 2017-11-12
3 138946 90 2022-02-19
3 138948 60 2021-02-07
3 138958 75 2021-05-01
3 139086 60 2018-05-23
3 139098 60 2019-11-22
3 139186 90 2017-11-19
3 139261 77 2020-05-29
3 139264 70 2017-11-21
3 139282 80 2020-03-07
3 139316 90 2017-12-28
3 139433 80 2019-01-07
3 139450 70 2022-04-23
3 139465 80 2020-03-03
3 139639 80 2017-11-30
3 139642 70 2022-11-14
3 139760 80 2020-05-19
3 139877 70 2021-06-10
3 139896 70 2020-08-25
3 140048 90 2017-12-09
3 140106 80 2018-06-12
3 140152 80 2020-02-17
3 140283 90 2021-07-20
3 140356 70 2019-12-22
3 140496 80 2022-12-26
3 140590 100 2018-07-26
3 140607 50 2017-12-22
3 140630 90 2018-05-26
3 140924 90 2017-12-28
3 141002 70 2017-12-29
3 141142 80 2018-03-08
3 141201 90 2018-01-02
3 141325 80 2021-03-22
3 141353 60 2018-01-04
3 141358 90 2018-03-06
3 141480 90 2022-04-27
3 141610 90 2018-01-08
3 141668 70 2021-02-01
3 142013 90 2019-01-21
3 142154 80 2021-07-22
3 142203 60 2018-01-18
3 142220 70 2020-08-22
3 142235 80 2018-01-20
3 142322 63 2022-12-27
3 142409 85 2018-01-31
3 142415 70 2018-03-23
3 142473 90 2018-01-23
3 142474 90 2018-01-31
3 142480 80 2021-06-11
3 142818 90 2018-04-11
3 142973 70 2018-04-11
3 142978 75 2021-01-01
3 143117 80 2019-04-07
3 143129 92 2019-01-04
3 143349 80 2020-03-08
3 143416 85 2022-02-01
3 143493 80 2018-02-14
3 143521 60 2018-02-15
3 143584 80 2021-02-09
3 143617 60 2021-08-10
3 143677 80 2022-08-07
3 143753 100 2018-02-19
3 144031 80 2018-05-18
3 144033 90 2018-06-18
3 144047 50 2022-07-11
3 144099 80 2018-12-03
3 144131 90 2018-02-27
3 144175 70 2018-03-10
3 144361 90 2018-04-02
3 144491 70 2022-05-30
3 144508 80 2021-02-21
3 144553 90 2020-11-24
3 144633 80 2022-03-20
3 144780 94 2018-03-18
3 144817 90 2018-03-14
3 144828 80 2022-01-18
3 144851 60 2021-04-08
3 144910 60 2018-03-16
3 144940 100 2018-03-17
3 144950 84 2021-06-09
3 144977 70 2019-05-21
3 145068 80 2023-05-29
3 145096 80 2021-02-26
3 145101 70 2023-02-21
3 145359 100 2020-09-10
3 145557 70 2019-01-03
3 145586 80 2022-02-02
3 145653 84 2022-05-11
3 145663 80 2021-06-07
3 145678 80 2018-04-03
3 145722 80 2019-07-08
3 145796 70 2018-04-08
3 145887 80 2020-06-10
3 145902 100 2018-04-08
3 146032 60 2018-04-10
3 146044 90 2018-04-11
3 146055 90 2020-02-24
3 146238 80 2018-04-16
3 146280 70 2020-11-09
3 146352 70 2018-04-18
3 146578 70 2021-11-30
3 146697 60 2023-06-16
3 146748 60 2020-07-22
3 146759 100 2018-04-27
3 146893 60 2020-12-12
3 147128 60 2019-12-28
3 147182 70 2018-05-27
3 147218 75 2019-03-18
3 147289 80 2018-05-08
3 147329 50 2018-05-09
3 147556 75 2021-11-29
3 147577 90 2019-11-02
3 147616 75 2021-01-24
3 147642 58 2019-02-28
3 147696 70 2021-10-10
3 147886 80 2018-11-24
3 147904 70 2018-05-22
3 148023 80 2018-05-25
3 148049 82 2019-08-03
3 148141 70 2018-06-30
3 148150 50 2018-08-10
3 148158 80 2018-06-25
3 148250 100 2018-07-06
3 148404 80 2022-04-18
3 148431 80 2021-09-09
3 148521 90 2021-07-11
3 148529 80 2020-02-10
3 148755 80 2020-11-11
3 148759 60 2018-06-18
3 149360 50 2022-11-19
3 149429 90 2021-03-22
3 149432 100 2018-06-24
3 149500 70 2022-05-16
3 149773 80 2021-03-19
3 149784 90 2018-07-01
3 149811 80 2022-10-22
3 149834 80 2018-10-16
3 149884 80 2018-12-30
3 150022 80 2020-09-15
3 150224 70 2020-01-09
3 150306 65 2021-09-27
3 150333 100 2021-10-17
3 150479 86 2021-12-22
3 150623 80 2018-07-17
3 150675 90 2018-07-18
3 150779 83 2019-08-08
3 151002 60 2021-04-21
3 151020 70 2022-01-31
3 151093 90 2018-07-25
3 151122 90 2019-12-11
3 151143 70 2020-12-12
3 151156 80 2018-07-27
3 151348 90 2018-07-31
3 151351 65 2020-06-06
3 151573 70 2018-08-03
3 151584 75 2021-04-16
3 151585 80 2021-05-03
3 151605 70 2018-08-17
3 151655 70 2020-12-31
3 151658 100 2018-08-04
3 151672 80 2018-08-05
3 151674 80 2022-10-29
3 151692 80 2021-11-03
3 151920 90 2018-08-10
3 151921 70 2021-03-02
3 152024 95 2020-05-21
3 152121 70 2018-08-15
3 152144 60 2021-09-15
3 152219 75 2018-08-17
3 152258 70 2021-02-27
3 152294 70 2020-11-09
3 152304 80 2021-04-14
3 152519 78 2020-08-15
3 152537 90 2019-12-13
3 152750 90 2021-04-20
3 152797 70 2021-06-08
3 152888 80 2019-12-04
3 152914 80 2018-09-02
3 152933 90 2018-11-01
3 152984 80 2018-09-03
3 152991 69 2021-03-03
3 153071 70 2018-09-13
3 153113 70 2020-08-14
3 153137 50 2021-07-12
3 153196 80 2021-08-25
3 153356 90 2018-11-26
3 153447 80 2019-01-23
3 153549 70 2018-09-17
3 153655 50 2021-01-30
3 153688 80 2018-10-27
3 153763 80 2018-09-22
3 153875 80 2020-11-11
3 153880 50 2019-02-21
3 153918 80 2018-09-26
3 154072 80 2020-09-30
3 154121 80 2018-09-30
3 154310 70 2018-10-05
3 154311 90 2018-10-04
3 154375 90 2020-02-10
3 154634 100 2018-10-13
3 154715 90 2018-10-16
3 154772 60 2018-10-17
3 154816 80 2019-11-10
3 154864 83 2019-04-08
3 154985 90 2018-12-01
3 155340 55 2021-01-28
3 155413 80 2018-11-02
3 155590 20 2020-12-24
3 155613 60 2022-12-27
3 155647 70 2018-11-08
3 155648 93 2018-11-08
3 155656 100 2018-11-09
3 155717 90 2018-11-10
3 155822 60 2019-07-22
3 155925 80 2022-11-21
3 155964 70 2018-11-16
3 156027 75 2021-06-20
3 156041 80 2020-12-20
3 156137 100 2021-01-27
3 156349 70 2018-11-25
3 156373 100 2022-01-11
3 156396 70 2022-12-05
3 156577 70 2022-10-06
3 156632 43 2020-09-08
3 156649 90 2019-01-21
3 156663 60 2020-08-16
3 156670 70 2020-04-19
3 156716 80 2018-12-07
3 156732 70 2019-02-04
3 156758 80 2019-03-30
3 156859 70 2020-04-28
3 156872 60 2022-02-21
3 156890 80 2020-11-15
3 156891 40 2020-09-22
3 156933 80 2020-07-15
3 157057 70 2020-07-22
3 157152 70 2018-12-16
3 157305 70 2019-02-26
3 157452 90 2018-12-23
3 157528 90 2022-08-01
3 157612 90 2018-12-27
3 157655 80 2021-05-17
3 157692 90 2019-01-26
3 157895 70 2019-03-21
3 157915 80 2019-02-11
3 157981 80 2019-01-04
3 157988 80 2022-02-19
3 157995 80 2021-02-14
3 158017 80 2019-01-04
3 158198 90 2019-01-08
3 158242 80 2019-01-09
3 158311 85 2020-05-07
3 158471 70 2021-05-20
3 158759 70 2019-01-21
3 158783 78 2019-01-21
3 159015 65 2022-05-31
3 159026 85 2021-02-10
3 159045 30 2022-03-28
3 159053 70 2022-04-25
3 159068 70 2023-02-03
3 159151 80 2019-03-10
3 159193 85 2019-01-31
3 159227 90 2019-02-01
3 159363 80 2023-01-03
3 159382 90 2019-02-06
3 159485 80 2019-03-03
3 159708 55 2020-08-13
3 159726 55 2021-02-24
3 159822 74 2019-08-30
3 159921 80 2019-02-20
3 159971 100 2019-10-28
3 160014 80 2019-02-22
3 160065 70 2019-06-26
3 160091 70 2023-06-04
3 160187 90 2020-02-16
3 160268 70 2020-02-29
3 160353 97 2020-04-23
3 160481 92 2019-03-06
3 160773 70 2022-01-05
3 160838 80 2019-03-17
3 161020 80 2022-09-27
3 161086 50 2023-02-08
3 161193 80 2019-03-27
3 161196 90 2019-03-27
3 161271 60 2019-03-29
3 161389 70 2019-04-01
3 161431 65 2020-06-30
3 161435 90 2019-04-03
3 161553 80 2019-11-21
3 161633 90 2020-12-07
3 161656 83 2020-01-18
3 161816 60 2019-10-13
3 161937 30 2023-04-24
3 161955 100 2021-08-23
3 162004 70 2019-04-19
3 162013 60 2019-04-19
3 162061 100 2020-06-04
3 162120 60 2021-05-26
3 162178 90 2021-08-28
3 162250 80 2019-05-09
3 162263 80 2019-04-26
3 162329 90 2019-04-28
3 162332 88 2020-06-17
3 162339 90 2022-06-09
3 162357 70 2020-05-23
3 162470 78 2019-05-04
3 162556 100 2019-08-25
3 162605 86 2020-01-28
3 162654 70 2019-06-03
3 162760 90 2022-03-25
3 162888 70 2019-05-13
3 162899 90 2019-05-14
3 162932 50 2020-06-03
3 162950 82 2019-09-04
3 162965 80 2021-11-27
3 162971 95 2022-09-30
3 162994 70 2019-05-17
3 163030 90 2019-10-30
3 163050 70 2020-12-31
3 163108 70 2021-05-22
3 163142 50 2022-05-19
3 163258 70 2022-12-05
3 163319 80 2022-08-27
3 163386 70 2022-01-04
3 163414 60 2020-04-20
3 163422 70 2019-05-29
3 163601 60 2020-04-22
3 163769 70 2022-03-30
3 163784 100 2023-03-26
3 163846 70 2021-05-28
3 163901 57 2020-12-31
3 163932 80 2019-06-13
3 163933 90 2019-07-15
3 163941 90 2022-05-31
3 163943 95 2021-02-01
3 163945 80 2020-10-24
3 163994 80 2019-06-16
3 164022 90 2019-06-16
3 164039 55 2021-02-05
3 164241 70 2019-06-22
3 164243 70 2023-03-06
3 164312 100 2019-07-26
3 164315 80 2019-06-24
3 164357 90 2022-01-05
3 164450 80 2019-06-28
3 164604 80 2021-02-07
3 164685 59 2020-03-21
3 164798 50 2019-12-30
3 164825 60 2019-07-10
3 164918 81 2019-07-12
3 165267 90 2021-02-04
3 165269 80 2019-11-01
3 165408 85 2019-07-26
3 165540 70 2019-08-20
3 165735 70 2021-02-21
3 166046 70 2022-05-11
3 166058 60 2022-10-31
3 166085 60 2021-04-23
3 166156 100 2020-03-24
3 166224 80 2019-08-17
3 166287 90 2019-12-30
3 166303 80 2022-09-30
3 166322 60 2022-11-14
3 166353 70 2020-03-27
3 166395 80 2023-03-24
3 166403 80 2019-08-23
3 166492 50 2021-12-23
3 166747 70 2023-01-12
3 166833 72 2019-09-05
3 166883 100 2023-02-05
3 167097 60 2020-05-15
3 167099 75 2021-01-31
3 167108 80 2020-06-10
3 167208 80 2021-12-14
3 167215 80 2019-12-10
3 167229 85 2022-02-01
3 167243 80 2019-09-18
3 167288 80 2019-09-20
3 167295 90 2022-03-12
3 167299 70 2021-04-11
3 167476 100 2020-04-23
3 167479 90 2021-09-16
3 167502 90 2021-03-01
3 167545 90 2019-09-27
3 167660 80 2021-10-09
3 167714 90 2022-02-13
3 167741 75 2020-03-23
3 167745 85 2022-04-30
3 167765 80 2019-10-02
3 167862 70 2019-10-08
3 167893 80 2023-02-03
3 167927 80 2019-10-06
3 167938 70 2019-10-07
3 168009 90 2021-08-07
3 168079 90 2021-08-05
3 168101 60 2020-07-05
3 168106 90 2022-02-12
3 168230 60 2021-06-04
3 168241 90 2020-05-31
3 168255 80 2020-01-31
3 168272 70 2019-10-21
3 168347 100 2019-10-19
3 168356 70 2022-04-18
3 168456 100 2021-02-14
3 168463 91 2019-10-23
3 168481 100 2020-12-09
3 168586 80 2020-10-07
3 168590 60 2020-08-23
3 168676 80 2019-10-28
3 168798 85 2020-11-25
3 168915 70 2020-09-14
3 168924 50 2021-04-03
3 168932 87 2021-05-14
3 169072 90 2019-11-09
3 169103 70 2019-11-10
3 169109 50 2021-06-07
3 169123 90 2019-11-11
3 169154 70 2021-10-23
3 169284 100 2019-11-15
3 169308 67 2022-01-24
3 169356 100 2020-01-05
3 169396 75 2022-04-10
3 169402 80 2019-11-20
3 169425 80 2019-11-20
3 169451 85 2021-01-27
3 169474 60 2019-11-22
3 169497 98 2021-01-13
3 169567 70 2021-02-13
3 169639 70 2020-01-07
3 169704 75 2023-02-13
3 169739 70 2021-07-13
3 169758 80 2022-06-17
3 169779 90 2020-10-27
3 169780 80 2021-11-18
3 169817 85 2021-11-23
3 169841 100 2021-01-28
3 170001 65 2020-09-23
3 170020 70 2019-12-09
3 170043 80 2019-12-17
3 170100 85 2020-01-31
3 170102 70 2020-08-23
3 170142 80 2023-02-12
3 170149 70 2020-09-05
3 170156 70 2021-01-28
3 170161 90 2020-02-23
3 170180 80 2020-03-14
3 170187 40 2019-12-15
3 170424 100 2022-11-09
3 170635 80 2021-07-10
3 170660 85 2022-04-22
3 170664 80 2020-09-21
3 170670 80 2021-06-23
3 170698 50 2021-12-11
3 170750 80 2019-12-31
3 170864 71 2020-01-02
3 170879 80 2020-01-29
3 170962 60 2021-04-30
3 171009 70 2020-01-05
3 171049 60 2020-02-29
3 171063 95 2020-03-27
3 171102 40 2020-01-07
3 171214 75 2021-02-25
3 171322 100 2021-01-12
3 171367 70 2021-01-07
3 171566 100 2020-01-18
3 171636 70 2020-01-20
3 171670 80 2022-03-11
3 171803 50 2020-01-25
3 171809 90 2022-07-15
3 171916 75 2022-04-23
3 172072 80 2021-02-07
3 172091 90 2020-02-02
3 172156 90 2021-01-07
3 172230 70 2023-04-07
3 172241 100 2022-08-16
3 172249 70 2021-11-27
3 172256 80 2021-03-22
3 172323 100 2020-03-15
3 172342 80 2021-07-24
3 172359 80 2020-02-09
3 172371 50 2020-02-17
3 172375 70 2021-12-09
3 172408 74 2020-07-30
3 172415 60 2020-02-10
3 172450 90 2020-02-12
3 172471 70 2023-04-21
3 172556 90 2020-02-14
3 172579 90 2020-07-27
3 172639 80 2022-07-14
3 172696 60 2020-09-13
3 172715 70 2020-02-19
3 172747 65 2021-02-16
3 172797 80 2020-10-01
3 172864 90 2022-07-25
3 173043 100 2022-03-30
3 173105 80 2022-07-19
3 173113 70 2023-05-31
3 173148 80 2020-02-29
3 173184 80 2020-10-01
3 173348 75 2021-08-15
3 173389 80 2022-05-15
3 173405 90 2020-03-08
3 173452 75 2020-03-24
3 173457 70 2021-02-15
3 173468 80 2020-05-04
3 173479 80 2021-10-27
3 173648 70 2021-05-02
3 173663 75 2020-03-14
3 173691 70 2020-12-07
3 173843 82 2022-02-17
3 173909 80 2022-04-19
3 173953 40 2020-03-22
3 173994 80 2021-03-21
3 174031 82 2020-08-31
3 174129 100 2020-08-30
3 174140 75 2021-01-02
3 174148 70 2020-12-13
3 174251 90 2021-05-04
3 174274 80 2022-11-25
3 174282 70 2022-09-06
3 174324 90 2021-11-01
3 174374 70 2021-09-16
3 174523 85 2020-04-04
3 174562 80 2020-04-04
3 174648 65 2021-12-15
3 174740 85 2022-08-22
3 174817 80 2021-12-15
3 174865 70 2020-07-23
3 174980 80 2020-04-13
3 175046 100 2020-04-15
3 175049 90 2021-08-01
3 175068 90 2020-04-15
3 175082 70 2020-04-15
3 175107 80 2021-02-23
3 175295 85 2021-09-15
3 175318 80 2021-03-14
3 175356 80 2022-11-07
3 175402 80 2020-04-22
3 175458 70 2020-04-23
3 175487 70 2022-03-29
3 175490 78 2022-02-11
3 175518 70 2021-09-08
3 175554 80 2021-04-25
3 175608 80 2020-04-26
3 175649 80 2023-01-19
3 175657 100 2021-02-07
3 175746 70 2020-04-28
3 175824 80 2020-05-15
3 175867 80 2022-03-19
3 175903 80 2021-04-05
3 175904 80 2020-10-16
3 175979 90 2022-06-10
3 175992 80 2022-02-17
3 176064 80 2020-05-15
3 176074 75 2020-05-05
3 176151 90 2021-08-29
3 176250 80 2020-05-10
3 176275 80 2020-05-09
3 176310 100 2020-09-11
3 176382 80 2022-01-21
3 176415 80 2020-05-12
3 176433 80 2020-05-12
3 176443 70 2022-06-22
3 176454 60 2020-05-16
3 176508 60 2021-02-11
3 176552 80 2020-05-13
3 176578 80 2020-05-14
3 176611 70 2020-05-20
3 176709 80 2021-10-04
3 176798 80 2020-05-17
3 176826 80 2021-08-11
3 176862 90 2022-01-02
3 176902 85 2020-05-19
3 176948 75 2022-01-03
3 177030 80 2022-01-21
3 177126 80 2021-02-21
3 177166 80 2020-07-06
3 177309 50 2021-04-11
3 177462 80 2021-06-22
3 177489 100 2020-05-30
3 177586 79 2020-05-31
3 177596 70 2020-11-23
3 177624 80 2020-06-01
3 177735 100 2020-11-28
3 177749 80 2020-06-04
3 177844 80 2020-07-12
3 177880 100 2020-06-06
3 177958 88 2022-03-31
3 177998 70 2022-07-11
3 178024 70 2021-01-10
3 178031 100 2021-04-04
3 178122 70 2020-06-11
3 178296 70 2020-06-14
3 178341 50 2020-08-20
3 178523 100 2023-06-03
3 178586 80 2021-03-04
